Disease_Name,Crop,Disease_Type,Severity,Leaf_Color,Spot_Size,Spot_Pattern,Temperature,Humidity,Rainfall_mm,Affected_Area_Perc,Yield_Loss_Perc,Season,State,District,Disease_ID
Late_Blight,Tomato,Fungal,Severe,Green,Small,Circular,25.17,65.73,49.43,77.24,39.22,Summer,West Bengal,Bardhaman,36308
Black_Rot,Grape,Fungal,Severe,Yellow,Large,Irregular,25.73,75.73,226.68,69.17,28.94,Monsoon,Uttar Pradesh,Lucknow,36309
Common_Rust,Corn,Fungal,Medium,Yellow,Small,Stripes,32.27,65.17,15.44,49.89,40.68,Winter,Tamil Nadu,Salem,36310
Black_Rot,Apple,Fungal,High,Green,Medium,Stripes,16.78,82.67,60.26,79.06,27.03,Monsoon,Maharashtra,Nashik,36311
Mosaic_Virus,Tomato,Viral,High,Dark_Brown,Medium,Circular,28.2,68.9,234.99,49.25,34.84,Summer,West Bengal,Kolkata,36312
Brown_Rust,Wheat,Fungal,Medium,Gray,Large,Circular,20.41,59.1,253.61,49.79,29.37,Summer,Uttar Pradesh,Lucknow,36313
Apple_Scab,Apple,Fungal,Severe,Green,Large,Stripes,30.49,93.25,144.72,14.95,5.91,Summer,Punjab,Patiala,36314
Black_Rot,Apple,Fungal,Severe,Brown,Medium,Pustules,34.16,83.12,169.51,82.32,59.09,Summer,West Bengal,Siliguri,36315
Leaf_Blast,Rice,Fungal,Severe,Green,Large,Circular,18.51,71.65,264.52,63.13,34.69,Summer,Karnataka,Mysuru,36316
Neck_Blast,Rice,Fungal,Severe,Dark_Brown,Medium,Pustules,35.82,96.47,59.12,30.14,21.81,Summer,Tamil Nadu,Salem,36317
Early_Blight,Tomato,Fungal,High,Gray,Small,Circular,25.71,77.24,292.28,62.19,20.41,Summer,West Bengal,Bardhaman,36318
Apple_Scab,Apple,Fungal,High,Green,Medium,Circular,32.3,97.35,181.03,71.31,51.38,Monsoon,Maharashtra,Pune,36319
Neck_Blast,Rice,Fungal,Severe,Brown,Medium,Diamond,20.65,78,152.58,32.27,15.94,Winter,Punjab,Ludhiana,36320
Bacterial_Spot,Tomato,Bacterial,Medium,Yellow,Medium,Pustules,36.99,56.54,236.01,13.71,5.92,Summer,Maharashtra,Nashik,36321
Northern_Leaf_Blight,Corn,Fungal,High,Yellow,Medium,Stripes,22.94,58.49,125.1,73.42,58.28,Summer,Punjab,Ludhiana,36322
Apple_Scab,Apple,Fungal,Severe,Dark_Brown,Small,Diamond,26.35,76.13,208.4,41.96,16.59,Monsoon,Uttar Pradesh,Lucknow,36323
Black_Rot,Apple,Fungal,High,Brown,Large,Concentric,17,64.88,30.59,17.73,11.69,Monsoon,West Bengal,Siliguri,36324
Early_Blight,Tomato,Fungal,High,Gray,Large,Concentric,21.35,80.06,48.32,52.52,38.3,Monsoon,Punjab,Amritsar,36325
Leaf_Blast,Rice,Fungal,High,Dark_Brown,Medium,Pustules,26.4,75.49,170.59,63.73,29.22,Summer,Karnataka,Hubballi,36326
Esca_Black_Measles,Grape,Fungal,High,Green,Medium,Irregular,27.87,81.32,258.69,23.84,10.57,Monsoon,Uttar Pradesh,Kanpur,36327
Bacterial_Spot,Tomato,Bacterial,Severe,Green,Medium,Circular,29.69,82.99,129.69,23.01,14.41,Monsoon,Tamil Nadu,Salem,36328
Common_Rust,Corn,Fungal,High,Dark_Brown,Medium,Irregular,27.72,85.6,242.18,13.27,6.96,Monsoon,Maharashtra,Nashik,36329
Black_Rot,Apple,Fungal,Severe,Yellow,Large,Pustules,30.5,87.17,29.55,36.73,13.57,Summer,Punjab,Ludhiana,36330
Brown_Rust,Wheat,Fungal,High,Gray,Small,Diamond,31.6,72.05,119.71,82.84,27.72,Monsoon,Karnataka,Hubballi,36331
Leaf_Blast,Rice,Fungal,Severe,Gray,Large,Irregular,32.14,64.68,232.34,30.52,24.34,Winter,Punjab,Ludhiana,36332
Common_Rust,Corn,Fungal,Severe,Dark_Brown,Large,Concentric,37.42,69.63,3.25,14.96,8.35,Winter,Tamil Nadu,Salem,36333
Late_Blight,Tomato,Fungal,Medium,Yellow,Small,Irregular,19.44,79.48,74.83,5.02,4.31,Winter,Maharashtra,Nashik,36334
Yellow_Rust,Wheat,Fungal,High,Dark_Brown,Medium,Pustules,27.02,96.09,166.21,6.91,2.41,Monsoon,Karnataka,Mysuru,36335
Bacterial_Spot,Tomato,Bacterial,Medium,Green,Large,Pustules,17.86,79.13,54.51,83.69,42.49,Monsoon,Uttar Pradesh,Varanasi,36336
Esca_Black_Measles,Grape,Fungal,Severe,Gray,Small,Stripes,23.83,97.19,283.1,72.14,45.6,Monsoon,West Bengal,Siliguri,36337
Late_Blight,Tomato,Fungal,High,Dark_Brown,Medium,Pustules,31.99,89.06,102.03,33.1,15.48,Monsoon,Uttar Pradesh,Kanpur,36338
Mosaic_Virus,Tomato,Viral,Severe,Gray,Small,Irregular,34.86,76.87,188.4,5.81,3.32,Winter,Tamil Nadu,Salem,36339
Leaf_Blast,Rice,Fungal,Severe,Gray,Medium,Circular,15.27,84.31,89.82,22.87,12.23,Summer,Karnataka,Hubballi,36340
Common_Rust,Corn,Fungal,Medium,Gray,Small,Circular,32.04,72.2,227.52,13.56,4.56,Monsoon,Uttar Pradesh,Lucknow,36341
Northern_Leaf_Blight,Corn,Fungal,Severe,Brown,Large,Stripes,27.04,56.96,122.29,27.23,19.98,Summer,Karnataka,Bengaluru,36342
Late_Blight,Tomato,Fungal,Medium,Brown,Small,Circular,26.83,59.28,5.52,40.9,26.08,Summer,Tamil Nadu,Coimbatore,36343
Brown_Rust,Wheat,Fungal,High,Yellow,Medium,Concentric,16.71,90.66,96.57,7.47,3.8,Monsoon,Karnataka,Mysuru,36344
Yellow_Rust,Wheat,Fungal,High,Dark_Brown,Small,Diamond,28.66,93.99,227,6.94,2.17,Summer,Tamil Nadu,Madurai,36345
Late_Blight,Tomato,Fungal,Severe,Green,Large,Circular,22.84,74.08,106.82,13.74,4.89,Monsoon,Punjab,Ludhiana,36346
Black_Rot,Grape,Fungal,High,Dark_Brown,Small,Stripes,29.95,92.87,59.6,38.02,28.84,Winter,Maharashtra,Pune,36347
Brown_Spot,Rice,Fungal,High,Green,Large,Irregular,19.29,70.06,197.16,17.82,6.73,Monsoon,Tamil Nadu,Coimbatore,36348
Black_Rot,Grape,Fungal,Severe,Gray,Medium,Circular,35.12,66.98,197.79,48.19,40.26,Winter,Punjab,Amritsar,36349
Esca_Black_Measles,Grape,Fungal,Medium,Brown,Large,Stripes,28.83,79.54,202.12,35.57,22.53,Monsoon,Maharashtra,Nagpur,36350
Neck_Blast,Rice,Fungal,Severe,Dark_Brown,Medium,Stripes,36.84,66.23,180.4,29.28,8.96,Monsoon,Maharashtra,Nashik,36351
Common_Rust,Corn,Fungal,Medium,Green,Medium,Irregular,34.14,69.6,17.61,45.89,28.74,Winter,Uttar Pradesh,Lucknow,36352
Common_Rust,Corn,Fungal,High,Yellow,Medium,Pustules,37.2,55.92,4.52,25,20.31,Summer,Maharashtra,Nashik,36353
Black_Rot,Apple,Fungal,High,Green,Medium,Pustules,34.56,90.06,204.95,75.14,29.31,Summer,Punjab,Amritsar,36354
Brown_Rust,Wheat,Fungal,Severe,Dark_Brown,Small,Circular,34.33,84.7,203.34,7.51,5.12,Monsoon,Karnataka,Mysuru,36355
Brown_Rust,Wheat,Fungal,Medium,Gray,Large,Stripes,31.96,60.26,133.15,14.04,8.75,Summer,Tamil Nadu,Coimbatore,36356
Apple_Scab,Apple,Fungal,Severe,Gray,Medium,Circular,21.31,77.28,145.47,7.48,6.56,Summer,West Bengal,Kolkata,36357
Leaf_Blast,Rice,Fungal,High,Dark_Brown,Medium,Pustules,28.69,61.77,99.78,25.13,14.83,Summer,Punjab,Patiala,36358
Yellow_Rust,Wheat,Fungal,Severe,Yellow,Small,Concentric,30.87,85.2,147.27,81.56,51.97,Monsoon,West Bengal,Bardhaman,36359
Brown_Rust,Wheat,Fungal,Severe,Dark_Brown,Small,Stripes,17.77,74.4,132.57,78.04,41.76,Summer,Uttar Pradesh,Lucknow,36360
Brown_Rust,Wheat,Fungal,Medium,Yellow,Large,Pustules,26.3,60.12,107.15,64.71,48.71,Winter,Punjab,Patiala,36361
Yellow_Rust,Wheat,Fungal,High,Dark_Brown,Large,Irregular,35.98,75.3,195.59,35.57,21.69,Monsoon,West Bengal,Siliguri,36362
Black_Rot,Apple,Fungal,High,Yellow,Large,Concentric,33.6,59.39,118.55,7.83,6.99,Winter,Uttar Pradesh,Kanpur,36363
Apple_Scab,Apple,Fungal,Medium,Yellow,Small,Diamond,26.14,89.07,70.64,9.73,7,Winter,Maharashtra,Pune,36364
Yellow_Rust,Wheat,Fungal,High,Brown,Small,Concentric,30.32,72.92,144.1,81.76,54.15,Winter,Karnataka,Hubballi,36365
Yellow_Rust,Wheat,Fungal,Medium,Green,Medium,Diamond,24.66,60.96,256.63,73.96,44.04,Summer,Karnataka,Mysuru,36366
Yellow_Rust,Wheat,Fungal,Severe,Yellow,Large,Stripes,19.42,82.11,65.34,37.15,23.75,Monsoon,West Bengal,Kolkata,36367
Leaf_Blast,Rice,Fungal,Severe,Yellow,Large,Diamond,25.16,76.01,103.34,38.58,16.16,Winter,West Bengal,Bardhaman,36368
Common_Rust,Corn,Fungal,Severe,Gray,Small,Pustules,29.3,59.95,248.3,81.25,34.77,Monsoon,Karnataka,Hubballi,36369
Brown_Spot,Rice,Fungal,High,Dark_Brown,Medium,Circular,18.44,65.23,233.76,61.76,36.85,Monsoon,Uttar Pradesh,Kanpur,36370
Yellow_Rust,Wheat,Fungal,Medium,Green,Medium,Diamond,24.75,57.38,179.97,33.17,22.96,Monsoon,Uttar Pradesh,Kanpur,36371
Black_Rot,Apple,Fungal,Severe,Gray,Medium,Stripes,37.44,93.82,84.94,10.1,6.24,Winter,Karnataka,Bengaluru,36372
Leaf_Blast,Rice,Fungal,High,Green,Medium,Circular,17.56,56.95,165.72,25.24,14.76,Monsoon,Uttar Pradesh,Lucknow,36373
Brown_Rust,Wheat,Fungal,Severe,Dark_Brown,Small,Pustules,25.03,61.1,229.66,69.52,47.28,Monsoon,West Bengal,Kolkata,36374
Black_Rot,Grape,Fungal,Medium,Yellow,Medium,Diamond,19.46,66.68,202.76,19.79,13.05,Monsoon,Tamil Nadu,Madurai,36375
Northern_Leaf_Blight,Corn,Fungal,Severe,Brown,Small,Stripes,23.22,85.28,255.12,65.93,33.73,Monsoon,Punjab,Ludhiana,36376
Common_Rust,Corn,Fungal,Medium,Dark_Brown,Large,Irregular,32.43,87.43,179.3,25.53,19.71,Monsoon,Tamil Nadu,Madurai,36377
Northern_Leaf_Blight,Corn,Fungal,Severe,Green,Medium,Stripes,34.97,65.47,129.82,64.55,46.59,Winter,Maharashtra,Nashik,36378
Yellow_Rust,Wheat,Fungal,Medium,Dark_Brown,Medium,Diamond,15.34,81.33,58.36,44.53,28.31,Winter,Punjab,Amritsar,36379
Esca_Black_Measles,Grape,Fungal,Medium,Yellow,Large,Stripes,33.87,77.87,86.77,14.75,10.82,Monsoon,Maharashtra,Pune,36380
Leaf_Blast,Rice,Fungal,Medium,Gray,Medium,Circular,17.79,86.76,262.09,39.57,27.83,Winter,Karnataka,Hubballi,36381
Brown_Rust,Wheat,Fungal,High,Green,Medium,Irregular,37.8,96.85,130.82,45.62,29.54,Monsoon,Uttar Pradesh,Lucknow,36382
Common_Rust,Corn,Fungal,Severe,Green,Small,Circular,16.06,90.95,228.22,83.16,53.9,Winter,Uttar Pradesh,Lucknow,36383
Black_Rot,Apple,Fungal,Medium,Gray,Medium,Circular,29.06,62.81,119.51,77.52,38.98,Winter,West Bengal,Bardhaman,36384
Common_Rust,Corn,Fungal,High,Gray,Large,Stripes,33.63,65.47,283.79,64.36,20.06,Monsoon,Maharashtra,Pune,36385
Black_Rot,Apple,Fungal,Medium,Brown,Large,Concentric,26.3,94.79,80.47,75.01,44.28,Summer,Maharashtra,Nashik,36386
Early_Blight,Tomato,Fungal,High,Dark_Brown,Large,Stripes,35.77,85.83,282.28,41.8,14.19,Summer,West Bengal,Siliguri,36387
Northern_Leaf_Blight,Corn,Fungal,Severe,Gray,Medium,Diamond,28.2,80.96,295.71,38.38,15.95,Summer,Punjab,Patiala,36388
Esca_Black_Measles,Grape,Fungal,Medium,Dark_Brown,Medium,Pustules,29.57,89.54,170.95,23.61,13.66,Winter,Maharashtra,Nashik,36389
Black_Rot,Grape,Fungal,Medium,Yellow,Small,Concentric,20.65,83.26,104.93,42.83,24.25,Winter,Uttar Pradesh,Varanasi,36390
Brown_Spot,Rice,Fungal,Severe,Gray,Medium,Circular,22.38,91.21,232.1,31.17,11.18,Winter,Tamil Nadu,Coimbatore,36391
Brown_Rust,Wheat,Fungal,High,Brown,Large,Stripes,26.53,71.7,30.51,72.04,30.29,Summer,Tamil Nadu,Coimbatore,36392
Black_Rot,Apple,Fungal,Severe,Brown,Medium,Irregular,23.07,93.43,130.11,56.13,30.29,Monsoon,Maharashtra,Pune,36393
Northern_Leaf_Blight,Corn,Fungal,High,Yellow,Small,Circular,19.86,58.14,250.3,13.24,11.56,Winter,Uttar Pradesh,Kanpur,36394
Early_Blight,Tomato,Fungal,Severe,Yellow,Medium,Concentric,17.49,58.62,239.52,22.76,18.25,Monsoon,Punjab,Ludhiana,36395
Black_Rot,Grape,Fungal,Medium,Gray,Small,Stripes,32.83,75.34,36.63,34.51,28.58,Summer,West Bengal,Siliguri,36396
Mosaic_Virus,Tomato,Viral,High,Brown,Large,Pustules,21.84,75.96,104.38,56.35,45.04,Summer,Karnataka,Mysuru,36397
Bacterial_Spot,Tomato,Bacterial,Severe,Gray,Medium,Diamond,22.57,57.57,166.14,15.87,13.44,Winter,Tamil Nadu,Coimbatore,36398
Northern_Leaf_Blight,Corn,Fungal,Medium,Yellow,Medium,Stripes,22.1,97.45,9.07,52.97,41.76,Monsoon,West Bengal,Kolkata,36399
Mosaic_Virus,Tomato,Viral,High,Green,Small,Concentric,33.87,70.06,240.16,31.86,10.03,Monsoon,Tamil Nadu,Salem,36400
Early_Blight,Tomato,Fungal,Medium,Gray,Medium,Concentric,24.21,61.17,86.39,78.75,61.21,Monsoon,Punjab,Amritsar,36401
Common_Rust,Corn,Fungal,Medium,Green,Large,Concentric,25.94,82.8,181,41.18,15.18,Winter,Karnataka,Mysuru,36402
Yellow_Rust,Wheat,Fungal,High,Green,Large,Stripes,19.95,69,133.88,37.34,30.32,Summer,Maharashtra,Nagpur,36403
Brown_Spot,Rice,Fungal,High,Green,Large,Concentric,25.31,66.52,60.79,32.23,10.15,Winter,Maharashtra,Nashik,36404
Northern_Leaf_Blight,Corn,Fungal,High,Yellow,Medium,Irregular,30.69,87.9,202.01,32.6,20.57,Summer,Tamil Nadu,Salem,36405
Yellow_Rust,Wheat,Fungal,High,Yellow,Medium,Circular,34.67,58.18,27.71,72.79,53.31,Summer,Karnataka,Hubballi,36406
Early_Blight,Tomato,Fungal,Medium,Gray,Small,Circular,27.16,70.29,13.45,29.25,25.81,Winter,West Bengal,Bardhaman,36407
Black_Rot,Grape,Fungal,Medium,Gray,Medium,Circular,26.34,64.59,36.3,42.86,31.84,Winter,West Bengal,Siliguri,36408
Apple_Scab,Apple,Fungal,Severe,Gray,Large,Irregular,23.33,86.95,209.03,67.95,33.3,Summer,Karnataka,Hubballi,36409
Black_Rot,Apple,Fungal,Severe,Dark_Brown,Small,Diamond,23.44,77.27,92.31,48.38,31.94,Winter,Maharashtra,Nagpur,36410
Yellow_Rust,Wheat,Fungal,High,Yellow,Large,Diamond,29.4,89.6,177.81,6.07,3.87,Summer,Punjab,Patiala,36411
Apple_Scab,Apple,Fungal,Severe,Gray,Medium,Diamond,24.72,60.4,62.14,64.05,44.27,Summer,Punjab,Amritsar,36412
Esca_Black_Measles,Grape,Fungal,Medium,Green,Medium,Stripes,30.78,65.57,84.64,7.05,4.24,Monsoon,Uttar Pradesh,Varanasi,36413
Yellow_Rust,Wheat,Fungal,Medium,Yellow,Medium,Stripes,28.57,75.29,227.05,54.39,25.62,Monsoon,West Bengal,Bardhaman,36414
Common_Rust,Corn,Fungal,Medium,Yellow,Large,Circular,33.79,59.39,40.77,63.51,28.94,Monsoon,Punjab,Patiala,36415
Apple_Scab,Apple,Fungal,Medium,Gray,Medium,Pustules,36.73,81.35,229.6,82.65,53.67,Summer,Uttar Pradesh,Kanpur,36416
Esca_Black_Measles,Grape,Fungal,Severe,Yellow,Large,Circular,32.44,61.03,270.07,12.41,10.34,Winter,Maharashtra,Nagpur,36417
Brown_Rust,Wheat,Fungal,High,Yellow,Large,Circular,26.18,57.71,52.77,17.12,9.18,Monsoon,Tamil Nadu,Coimbatore,36418
Apple_Scab,Apple,Fungal,Severe,Brown,Small,Diamond,36.99,88.17,226.34,60.26,28.81,Summer,West Bengal,Siliguri,36419
Common_Rust,Corn,Fungal,High,Gray,Small,Circular,24.63,60.45,19.93,44.19,22.9,Summer,Punjab,Amritsar,36420
Black_Rot,Apple,Fungal,Severe,Gray,Small,Concentric,21.66,66.65,163.74,26.02,11.98,Summer,West Bengal,Kolkata,36421
Apple_Scab,Apple,Fungal,High,Gray,Large,Diamond,25.15,81.31,225.81,14.36,11.29,Monsoon,Tamil Nadu,Coimbatore,36422
Bacterial_Spot,Tomato,Bacterial,Severe,Yellow,Small,Concentric,30.22,59.9,8.59,58.59,51.39,Winter,Tamil Nadu,Madurai,36423
Early_Blight,Tomato,Fungal,High,Gray,Small,Concentric,16.93,62.97,161.75,35.62,17.94,Monsoon,Maharashtra,Nashik,36424
Brown_Rust,Wheat,Fungal,Medium,Brown,Small,Circular,16.32,90.52,104.34,72.34,59.89,Summer,Maharashtra,Nashik,36425
Black_Rot,Grape,Fungal,Severe,Green,Large,Pustules,22.42,68.89,157.07,13.24,5.14,Monsoon,Karnataka,Mysuru,36426
Black_Rot,Grape,Fungal,Severe,Dark_Brown,Small,Pustules,36.95,84.89,294.71,31.02,10.36,Winter,Maharashtra,Pune,36427
Bacterial_Spot,Tomato,Bacterial,High,Green,Large,Diamond,23.47,87.72,278.17,19.46,12.15,Monsoon,Punjab,Ludhiana,36428
Yellow_Rust,Wheat,Fungal,Medium,Yellow,Small,Diamond,15.31,74.61,113.78,7.53,2.97,Monsoon,West Bengal,Siliguri,36429
Apple_Scab,Apple,Fungal,Severe,Green,Medium,Concentric,15.85,64.25,29.67,39.66,13.02,Summer,Punjab,Patiala,36430
Northern_Leaf_Blight,Corn,Fungal,Severe,Yellow,Large,Concentric,23.37,95.76,19.44,78.62,33.85,Summer,Punjab,Patiala,36431
Mosaic_Virus,Tomato,Viral,Medium,Gray,Medium,Irregular,20.15,92.08,110.91,29.25,20.19,Monsoon,Uttar Pradesh,Varanasi,36432
Northern_Leaf_Blight,Corn,Fungal,Severe,Green,Medium,Circular,22.3,90.12,218.49,72.22,37.59,Summer,Karnataka,Hubballi,36433
Black_Rot,Grape,Fungal,Severe,Green,Small,Stripes,22.25,85.63,145.08,17.57,8.01,Summer,Tamil Nadu,Salem,36434
Mosaic_Virus,Tomato,Viral,High,Dark_Brown,Medium,Concentric,22.61,89.56,76.96,48.61,23.14,Monsoon,Maharashtra,Pune,36435
Black_Rot,Grape,Fungal,High,Dark_Brown,Large,Concentric,28.51,94.17,224.6,84.41,62.11,Winter,Uttar Pradesh,Varanasi,36436
Brown_Rust,Wheat,Fungal,High,Dark_Brown,Small,Stripes,34.32,56.02,46.88,76.48,64.22,Summer,Maharashtra,Nagpur,36437
Esca_Black_Measles,Grape,Fungal,High,Green,Large,Irregular,17.24,92.24,201.7,20.63,15.44,Winter,Tamil Nadu,Coimbatore,36438
Brown_Spot,Rice,Fungal,Medium,Dark_Brown,Large,Pustules,26.08,93.46,295.13,74.75,47.42,Winter,Maharashtra,Pune,36439
Yellow_Rust,Wheat,Fungal,Medium,Dark_Brown,Medium,Circular,15.87,71.21,163.74,7.03,3.42,Monsoon,Tamil Nadu,Salem,36440
Brown_Rust,Wheat,Fungal,High,Brown,Small,Circular,19.4,74.24,270.1,40.32,34.97,Monsoon,Maharashtra,Nashik,36441
Black_Rot,Apple,Fungal,Medium,Gray,Small,Pustules,20.35,72.32,74.83,82.81,51.7,Monsoon,Karnataka,Mysuru,36442
Esca_Black_Measles,Grape,Fungal,Medium,Gray,Large,Irregular,19.58,62.04,298.52,12.72,8.48,Monsoon,Tamil Nadu,Coimbatore,36443
Black_Rot,Grape,Fungal,Severe,Brown,Medium,Diamond,15.01,65.11,262.17,54.67,34.14,Summer,Uttar Pradesh,Kanpur,36444
Black_Rot,Apple,Fungal,Severe,Brown,Medium,Concentric,21.5,88.22,237.01,76.91,43.55,Summer,Karnataka,Mysuru,36445
Leaf_Blast,Rice,Fungal,Severe,Gray,Large,Stripes,37.52,97.83,250.34,11.62,10.45,Winter,Punjab,Amritsar,36446
Black_Rot,Apple,Fungal,Severe,Gray,Medium,Circular,15.04,93.17,283.72,72.72,40.84,Winter,West Bengal,Siliguri,36447
Northern_Leaf_Blight,Corn,Fungal,Medium,Brown,Medium,Diamond,19.27,91.68,241.46,66.21,58.82,Monsoon,West Bengal,Kolkata,36448
Northern_Leaf_Blight,Corn,Fungal,Severe,Gray,Medium,Irregular,21.03,87.61,256.81,70.04,34.65,Winter,Karnataka,Mysuru,36449
Yellow_Rust,Wheat,Fungal,Medium,Green,Small,Concentric,36.77,59.25,77.15,6.18,1.87,Summer,Karnataka,Hubballi,36450
Bacterial_Spot,Tomato,Bacterial,Severe,Yellow,Large,Stripes,21.5,80.34,164.95,53.25,36.06,Summer,West Bengal,Siliguri,36451
Esca_Black_Measles,Grape,Fungal,Severe,Dark_Brown,Large,Concentric,20.96,67.94,167.97,72.85,25.94,Winter,Uttar Pradesh,Kanpur,36452
Brown_Rust,Wheat,Fungal,Medium,Yellow,Small,Stripes,33.65,74.3,274.81,56.13,18.75,Winter,Maharashtra,Pune,36453
Mosaic_Virus,Tomato,Viral,High,Green,Large,Concentric,17,66.13,289.99,72.82,63.35,Summer,Tamil Nadu,Madurai,36454
Black_Rot,Apple,Fungal,High,Green,Large,Diamond,23.92,74.52,51.04,80.25,25.52,Monsoon,Tamil Nadu,Coimbatore,36455
Northern_Leaf_Blight,Corn,Fungal,High,Yellow,Small,Pustules,34.31,90.22,288.81,44.41,23.05,Monsoon,Uttar Pradesh,Varanasi,36456
Yellow_Rust,Wheat,Fungal,High,Gray,Medium,Stripes,21.1,63.01,230.67,40.27,32.95,Monsoon,Uttar Pradesh,Varanasi,36457
Northern_Leaf_Blight,Corn,Fungal,High,Gray,Large,Irregular,20.34,57.49,35.31,63.41,19.34,Summer,Maharashtra,Pune,36458
Bacterial_Spot,Tomato,Bacterial,Severe,Gray,Large,Diamond,33.09,88.61,172.86,43.36,26.58,Monsoon,Punjab,Amritsar,36459
Black_Rot,Apple,Fungal,Medium,Gray,Large,Circular,19.62,68.56,81.04,7.42,5.18,Monsoon,Karnataka,Hubballi,36460
Leaf_Blast,Rice,Fungal,Severe,Brown,Small,Pustules,33.79,91.67,106.43,30.65,27.09,Summer,Maharashtra,Nashik,36461
Brown_Rust,Wheat,Fungal,High,Green,Large,Irregular,29.13,82.15,210.19,62.14,46.66,Monsoon,Karnataka,Bengaluru,36462
Apple_Scab,Apple,Fungal,Severe,Brown,Large,Concentric,27.52,90.72,123.28,59.31,51.18,Summer,Karnataka,Mysuru,36463
Yellow_Rust,Wheat,Fungal,High,Gray,Small,Irregular,27.66,68.71,178.6,77.73,59.24,Winter,Uttar Pradesh,Varanasi,36464
Brown_Spot,Rice,Fungal,High,Yellow,Medium,Diamond,18.5,80.47,88.73,59.89,20.42,Monsoon,Maharashtra,Nagpur,36465
Leaf_Blast,Rice,Fungal,High,Brown,Small,Stripes,22.75,69.94,161.36,40.92,14.55,Monsoon,Tamil Nadu,Coimbatore,36466
Brown_Rust,Wheat,Fungal,High,Brown,Medium,Circular,31.15,60.18,27.65,58.92,50.17,Winter,West Bengal,Kolkata,36467
Bacterial_Spot,Tomato,Bacterial,High,Brown,Small,Pustules,20.67,71.22,214.37,40.38,22.95,Winter,Karnataka,Mysuru,36468
Early_Blight,Tomato,Fungal,Severe,Yellow,Medium,Pustules,30.42,60.34,49.08,28.69,18.94,Summer,Uttar Pradesh,Varanasi,36469
Late_Blight,Tomato,Fungal,Severe,Dark_Brown,Large,Stripes,15.63,57.7,81.14,22.67,18.35,Winter,Maharashtra,Pune,36470
Early_Blight,Tomato,Fungal,Severe,Yellow,Large,Pustules,16.34,71.35,87.32,34.04,15.49,Winter,Uttar Pradesh,Varanasi,36471
Brown_Rust,Wheat,Fungal,Severe,Gray,Medium,Pustules,34.59,56.6,170.32,75.12,27.06,Monsoon,Karnataka,Hubballi,36472
Yellow_Rust,Wheat,Fungal,Medium,Brown,Large,Irregular,25.6,84.07,50.11,30.06,25.51,Summer,Uttar Pradesh,Varanasi,36473
Black_Rot,Grape,Fungal,Medium,Dark_Brown,Small,Concentric,28.08,62.31,278.09,17.39,5.48,Monsoon,Karnataka,Bengaluru,36474
Leaf_Blast,Rice,Fungal,High,Gray,Large,Circular,37.67,74.71,248.06,19.45,9.78,Monsoon,Uttar Pradesh,Kanpur,36475
Northern_Leaf_Blight,Corn,Fungal,High,Brown,Large,Circular,31.97,74.29,116.89,11.04,3.53,Summer,Punjab,Amritsar,36476
Esca_Black_Measles,Grape,Fungal,Medium,Dark_Brown,Medium,Circular,24.13,64.21,148.01,21.89,14.66,Summer,West Bengal,Bardhaman,36477
Black_Rot,Grape,Fungal,Severe,Green,Medium,Pustules,32.59,71.57,86.42,28.54,22.03,Winter,Tamil Nadu,Madurai,36478
Black_Rot,Apple,Fungal,High,Yellow,Large,Stripes,26.93,71.94,236.39,66.78,42.43,Winter,West Bengal,Kolkata,36479
Neck_Blast,Rice,Fungal,High,Dark_Brown,Large,Circular,24.43,78.65,43.4,61.41,20.22,Winter,Maharashtra,Nashik,36480
Black_Rot,Grape,Fungal,Medium,Yellow,Large,Irregular,24.14,83.62,158.53,47.99,16.03,Monsoon,Tamil Nadu,Salem,36481
Black_Rot,Apple,Fungal,Medium,Green,Large,Circular,35.1,78.09,57.82,65.8,31.3,Winter,Tamil Nadu,Madurai,36482
Common_Rust,Corn,Fungal,High,Brown,Large,Diamond,21.42,66.91,137.18,8.33,7.47,Monsoon,Maharashtra,Nagpur,36483
Apple_Scab,Apple,Fungal,High,Gray,Small,Stripes,25.03,57.6,242.22,80.93,67.94,Monsoon,West Bengal,Kolkata,36484
Late_Blight,Tomato,Fungal,Severe,Brown,Medium,Diamond,21.86,79.77,113.08,12.29,10.64,Winter,Uttar Pradesh,Lucknow,36485
Common_Rust,Corn,Fungal,Severe,Gray,Large,Stripes,31.01,84.6,41.97,84.38,66.01,Winter,Uttar Pradesh,Lucknow,36486
Northern_Leaf_Blight,Corn,Fungal,Severe,Gray,Medium,Circular,21.55,57.17,164.72,39.88,15.09,Winter,Tamil Nadu,Salem,36487
Neck_Blast,Rice,Fungal,Severe,Gray,Medium,Pustules,25,88.43,55.65,48.54,26.68,Monsoon,West Bengal,Kolkata,36488
Black_Rot,Grape,Fungal,High,Brown,Large,Pustules,37.41,70.21,206.83,49.38,19.42,Summer,Karnataka,Hubballi,36489
Apple_Scab,Apple,Fungal,Severe,Yellow,Small,Diamond,21.93,93.52,56.6,28.59,9.63,Winter,Karnataka,Bengaluru,36490
Northern_Leaf_Blight,Corn,Fungal,High,Green,Small,Diamond,32.72,59.34,297.66,82.3,38.37,Summer,West Bengal,Bardhaman,36491
Late_Blight,Tomato,Fungal,Medium,Green,Small,Diamond,29.67,66.28,80.23,69.34,61.1,Summer,Tamil Nadu,Salem,36492
